group1,group2,meandiff,p-adj,lower,upper,reject
age_comment_google/bigbird-roberta-base,institution_cah_age_comment_google-bert/bert-base-uncased,-0.0972,0.4311,-0.2141,0.0197,False
age_comment_google/bigbird-roberta-base,institution_cah_age_comment_google/bigbird-roberta-base,0.0009,1.0,-0.116,0.1178,False
age_comment_google/bigbird-roberta-base,institution_cah_age_comment_intfloat/e5-small-v2,-0.1634,0.0,-0.2804,-0.0465,True
age_comment_google/bigbird-roberta-base,institution_cah_age_comment_qwen3-embedding:8b,-0.1051,0.2097,-0.2221,0.0118,False
age_comment_google/bigbird-roberta-base,institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2139,0.0,-0.3308,-0.097,True
age_comment_google/bigbird-roberta-base,institution_cah_comment_allenai/longformer-base-4096,0.0383,1.0,-0.0786,0.1553,False
age_comment_google/bigbird-roberta-base,institution_cah_comment_google-bert/bert-base-uncased,-0.1042,0.2311,-0.2211,0.0127,False
age_comment_google/bigbird-roberta-base,institution_cah_comment_google/bigbird-roberta-base,-0.0023,1.0,-0.1192,0.1146,False
age_comment_google/bigbird-roberta-base,institution_cah_comment_intfloat/e5-small-v2,-0.2792,0.0,-0.3962,-0.1623,True
age_comment_google/bigbird-roberta-base,institution_cah_comment_qwen3-embedding:8b,-0.1625,0.0,-0.2795,-0.0456,True
age_comment_google/bigbird-roberta-base,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2107,0.0,-0.3276,-0.0938,True
age_comment_google/bigbird-roberta-base,institution_comment_allenai/longformer-base-4096,0.0403,1.0,-0.0766,0.1572,False
age_comment_google/bigbird-roberta-base,institution_comment_google-bert/bert-base-uncased,-0.1277,0.0099,-0.2446,-0.0108,True
age_comment_google/bigbird-roberta-base,institution_comment_google/bigbird-roberta-base,-0.0155,1.0,-0.1324,0.1015,False
age_comment_google/bigbird-roberta-base,institution_comment_intfloat/e5-small-v2,-0.1601,0.0,-0.277,-0.0432,True
age_comment_google/bigbird-roberta-base,institution_comment_qwen3-embedding:8b,-0.2225,0.0,-0.3394,-0.1056,True
age_comment_google/bigbird-roberta-base,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2189,0.0,-0.3358,-0.1019,True
age_comment_google/bigbird-roberta-base,question_age_comment_allenai/longformer-base-4096,-0.001,1.0,-0.1179,0.1159,False
age_comment_google/bigbird-roberta-base,question_age_comment_google-bert/bert-base-uncased,-0.1032,0.255,-0.2201,0.0137,False
age_comment_google/bigbird-roberta-base,question_age_comment_google/bigbird-roberta-base,-0.0637,0.9997,-0.1806,0.0532,False
age_comment_google/bigbird-roberta-base,question_age_comment_intfloat/e5-small-v2,-0.2516,0.0,-0.3685,-0.1347,True
age_comment_google/bigbird-roberta-base,question_age_comment_qwen3-embedding:8b,-0.2414,0.0,-0.3583,-0.1244,True
age_comment_google/bigbird-roberta-base,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2328,0.0,-0.3497,-0.1159,True
age_comment_google/bigbird-roberta-base,question_cah_age_comment_allenai/longformer-base-4096,0.0149,1.0,-0.102,0.1319,False
age_comment_google/bigbird-roberta-base,question_cah_age_comment_google-bert/bert-base-uncased,-0.0845,0.841,-0.2014,0.0324,False
age_comment_google/bigbird-roberta-base,question_cah_age_comment_google/bigbird-roberta-base,-0.0541,1.0,-0.171,0.0628,False
age_comment_google/bigbird-roberta-base,question_cah_age_comment_intfloat/e5-small-v2,-0.2159,0.0,-0.3328,-0.099,True
age_comment_google/bigbird-roberta-base,question_cah_age_comment_qwen3-embedding:8b,-0.2799,0.0,-0.3968,-0.163,True
age_comment_google/bigbird-roberta-base,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1983,0.0,-0.3152,-0.0814,True
age_comment_google/bigbird-roberta-base,question_cah_comment_allenai/longformer-base-4096,0.0133,1.0,-0.1037,0.1302,False
age_comment_google/bigbird-roberta-base,question_cah_comment_google-bert/bert-base-uncased,-0.0812,0.9092,-0.1982,0.0357,False
age_comment_google/bigbird-roberta-base,question_cah_comment_google/bigbird-roberta-base,-0.0404,1.0,-0.1573,0.0766,False
age_comment_google/bigbird-roberta-base,question_cah_comment_intfloat/e5-small-v2,-0.2199,0.0,-0.3368,-0.103,True
age_comment_google/bigbird-roberta-base,question_cah_comment_qwen3-embedding:8b,-0.2522,0.0,-0.3691,-0.1352,True
age_comment_google/bigbird-roberta-base,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2013,0.0,-0.3182,-0.0844,True
age_comment_google/bigbird-roberta-base,question_comment_allenai/longformer-base-4096,-0.0211,1.0,-0.1381,0.0958,False
age_comment_google/bigbird-roberta-base,question_comment_google-bert/bert-base-uncased,-0.0646,0.9996,-0.1815,0.0524,False
age_comment_google/bigbird-roberta-base,question_comment_google/bigbird-roberta-base,-0.0832,0.871,-0.2001,0.0337,False
age_comment_google/bigbird-roberta-base,question_comment_intfloat/e5-small-v2,-0.2436,0.0,-0.3605,-0.1267,True
age_comment_google/bigbird-roberta-base,question_comment_qwen3-embedding:8b,-0.1744,0.0,-0.2913,-0.0575,True
age_comment_google/bigbird-roberta-base,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2572,0.0,-0.3741,-0.1402,True
age_comment_google/bigbird-roberta-base,question_institution_age_comment_allenai/longformer-base-4096,0.0051,1.0,-0.1118,0.1221,False
age_comment_google/bigbird-roberta-base,question_institution_age_comment_google-bert/bert-base-uncased,-0.1061,0.1904,-0.223,0.0109,False
age_comment_google/bigbird-roberta-base,question_institution_age_comment_google/bigbird-roberta-base,-0.0395,1.0,-0.1564,0.0774,False
age_comment_google/bigbird-roberta-base,question_institution_age_comment_intfloat/e5-small-v2,-0.0944,0.5256,-0.2113,0.0225,False
age_comment_google/bigbird-roberta-base,question_institution_age_comment_qwen3-embedding:8b,-0.0813,0.9073,-0.1983,0.0356,False
age_comment_google/bigbird-roberta-base,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1778,0.0,-0.2947,-0.0609,True
age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_allenai/longformer-base-4096,0.0084,1.0,-0.1085,0.1253,False
age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.1783,0.0,-0.2952,-0.0614,True
age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_google/bigbird-roberta-base,-0.0618,0.9999,-0.1787,0.0551,False
age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.1547,0.0001,-0.2716,-0.0378,True
age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_qwen3-embedding:8b,-0.1068,0.1753,-0.2237,0.0101,False
age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2019,0.0,-0.3189,-0.085,True
age_comment_google/bigbird-roberta-base,question_institution_cah_comment_allenai/longformer-base-4096,0.0186,1.0,-0.0983,0.1355,False
age_comment_google/bigbird-roberta-base,question_institution_cah_comment_google-bert/bert-base-uncased,-0.1684,0.0,-0.2853,-0.0515,True
age_comment_google/bigbird-roberta-base,question_institution_cah_comment_google/bigbird-roberta-base,-0.0401,1.0,-0.157,0.0768,False
age_comment_google/bigbird-roberta-base,question_institution_cah_comment_intfloat/e5-small-v2,-0.1995,0.0,-0.3164,-0.0826,True
age_comment_google/bigbird-roberta-base,question_institution_cah_comment_qwen3-embedding:8b,-0.1615,0.0,-0.2784,-0.0446,True
age_comment_google/bigbird-roberta-base,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2297,0.0,-0.3466,-0.1128,True
age_comment_google/bigbird-roberta-base,question_institution_comment_allenai/longformer-base-4096,0.0091,1.0,-0.1078,0.126,False
age_comment_google/bigbird-roberta-base,question_institution_comment_google-bert/bert-base-uncased,-0.0776,0.9588,-0.1945,0.0394,False
age_comment_google/bigbird-roberta-base,question_institution_comment_google/bigbird-roberta-base,-0.0491,1.0,-0.1661,0.0678,False
age_comment_google/bigbird-roberta-base,question_institution_comment_intfloat/e5-small-v2,-0.1427,0.0007,-0.2596,-0.0257,True
age_comment_google/bigbird-roberta-base,question_institution_comment_qwen3-embedding:8b,-0.1776,0.0,-0.2945,-0.0607,True
age_comment_google/bigbird-roberta-base,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1913,0.0,-0.3082,-0.0743,True
age_comment_intfloat/e5-small-v2,age_comment_qwen3-embedding:8b,-0.0975,0.4204,-0.2144,0.0194,False
age_comment_intfloat/e5-small-v2,age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0417,1.0,-0.0753,0.1586,False
age_comment_intfloat/e5-small-v2,cah_age_comment_allenai/longformer-base-4096,0.2201,0.0,0.1032,0.3371,True
age_comment_intfloat/e5-small-v2,cah_age_comment_google-bert/bert-base-uncased,0.1066,0.1802,-0.0104,0.2235,False
age_comment_intfloat/e5-small-v2,cah_age_comment_google/bigbird-roberta-base,0.1958,0.0,0.0789,0.3127,True
age_comment_intfloat/e5-small-v2,cah_age_comment_intfloat/e5-small-v2,-0.0879,0.7464,-0.2048,0.029,False
age_comment_intfloat/e5-small-v2,cah_age_comment_qwen3-embedding:8b,-0.0328,1.0,-0.1497,0.0842,False
age_comment_intfloat/e5-small-v2,cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0128,1.0,-0.1041,0.1297,False
age_comment_intfloat/e5-small-v2,cah_comment_allenai/longformer-base-4096,0.2269,0.0,0.11,0.3438,True
age_comment_intfloat/e5-small-v2,cah_comment_google-bert/bert-base-uncased,0.061,0.9999,-0.0559,0.1779,False
age_comment_intfloat/e5-small-v2,cah_comment_google/bigbird-roberta-base,0.1855,0.0,0.0686,0.3024,True
age_comment_intfloat/e5-small-v2,cah_comment_intfloat/e5-small-v2,-0.095,0.5052,-0.2119,0.0219,False
age_comment_intfloat/e5-small-v2,cah_comment_qwen3-embedding:8b,-0.0896,0.6909,-0.2065,0.0273,False
age_comment_intfloat/e5-small-v2,cah_comment_sentence-transformers/all-MiniLM-L6-v2,0.015,1.0,-0.1019,0.1319,False
age_comment_intfloat/e5-small-v2,comment_only_allenai/longformer-base-4096,0.2179,0.0,0.1009,0.3348,True
age_comment_intfloat/e5-small-v2,comment_only_google-bert/bert-base-uncased,0.0614,0.9999,-0.0555,0.1783,False
age_comment_intfloat/e5-small-v2,comment_only_google/bigbird-roberta-base,0.1454,0.0004,0.0284,0.2623,True
age_comment_intfloat/e5-small-v2,comment_only_intfloat/e5-small-v2,0.0613,0.9999,-0.0556,0.1783,False
age_comment_intfloat/e5-small-v2,comment_only_qwen3-embedding:8b,-0.0334,1.0,-0.1504,0.0835,False
age_comment_intfloat/e5-small-v2,comment_only_sentence-transformers/all-MiniLM-L6-v2,-0.0363,1.0,-0.1532,0.0807,False
age_comment_intfloat/e5-small-v2,institution_age_comment_allenai/longformer-base-4096,0.2163,0.0,0.0993,0.3332,True
age_comment_intfloat/e5-small-v2,institution_age_comment_google-bert/bert-base-uncased,0.1207,0.0294,0.0037,0.2376,True
age_comment_intfloat/e5-small-v2,institution_age_comment_google/bigbird-roberta-base,0.1976,0.0,0.0807,0.3145,True
age_comment_intfloat/e5-small-v2,institution_age_comment_intfloat/e5-small-v2,0.0528,1.0,-0.0641,0.1697,False
age_comment_intfloat/e5-small-v2,institution_age_comment_qwen3-embedding:8b,0.08,0.9297,-0.037,0.1969,False
age_comment_intfloat/e5-small-v2,institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0101,1.0,-0.127,0.1068,False
age_comment_intfloat/e5-small-v2,institution_cah_age_comment_allenai/longformer-base-4096,0.2177,0.0,0.1008,0.3347,True
age_comment_intfloat/e5-small-v2,institution_cah_age_comment_google-bert/bert-base-uncased,0.0959,0.4739,-0.021,0.2128,False
age_comment_intfloat/e5-small-v2,institution_cah_age_comment_google/bigbird-roberta-base,0.194,0.0,0.0771,0.311,True
age_comment_intfloat/e5-small-v2,institution_cah_age_comment_intfloat/e5-small-v2,0.0297,1.0,-0.0872,0.1466,False
age_comment_intfloat/e5-small-v2,institution_cah_age_comment_qwen3-embedding:8b,0.088,0.7433,-0.0289,0.2049,False
age_comment_intfloat/e5-small-v2,institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0207,1.0,-0.1377,0.0962,False
age_comment_intfloat/e5-small-v2,institution_cah_comment_allenai/longformer-base-4096,0.2315,0.0,0.1146,0.3484,True
age_comment_intfloat/e5-small-v2,institution_cah_comment_google-bert/bert-base-uncased,0.0889,0.7134,-0.028,0.2059,False
age_comment_intfloat/e5-small-v2,institution_cah_comment_google/bigbird-roberta-base,0.1908,0.0,0.0739,0.3078,True
age_comment_intfloat/e5-small-v2,institution_cah_comment_intfloat/e5-small-v2,-0.0861,0.7986,-0.203,0.0308,False
age_comment_intfloat/e5-small-v2,institution_cah_comment_qwen3-embedding:8b,0.0306,1.0,-0.0863,0.1475,False
age_comment_intfloat/e5-small-v2,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0176,1.0,-0.1345,0.0993,False
age_comment_intfloat/e5-small-v2,institution_comment_allenai/longformer-base-4096,0.2334,0.0,0.1165,0.3503,True
age_comment_intfloat/e5-small-v2,institution_comment_google-bert/bert-base-uncased,0.0654,0.9994,-0.0515,0.1824,False
age_comment_intfloat/e5-small-v2,institution_comment_google/bigbird-roberta-base,0.1777,0.0,0.0608,0.2946,True
age_comment_intfloat/e5-small-v2,institution_comment_intfloat/e5-small-v2,0.033,1.0,-0.0839,0.1499,False
age_comment_intfloat/e5-small-v2,institution_comment_qwen3-embedding:8b,-0.0294,1.0,-0.1463,0.0876,False
age_comment_intfloat/e5-small-v2,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0257,1.0,-0.1426,0.0912,False
age_comment_intfloat/e5-small-v2,question_age_comment_allenai/longformer-base-4096,0.1921,0.0,0.0752,0.3091,True
age_comment_intfloat/e5-small-v2,question_age_comment_google-bert/bert-base-uncased,0.0899,0.681,-0.027,0.2068,False
age_comment_intfloat/e5-small-v2,question_age_comment_google/bigbird-roberta-base,0.1294,0.0075,0.0125,0.2463,True
age_comment_intfloat/e5-small-v2,question_age_comment_intfloat/e5-small-v2,-0.0584,1.0,-0.1754,0.0585,False
age_comment_intfloat/e5-small-v2,question_age_comment_qwen3-embedding:8b,-0.0482,1.0,-0.1651,0.0687,False
age_comment_intfloat/e5-small-v2,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0397,1.0,-0.1566,0.0773,False
age_comment_intfloat/e5-small-v2,question_cah_age_comment_allenai/longformer-base-4096,0.2081,0.0,0.0911,0.325,True
age_comment_intfloat/e5-small-v2,question_cah_age_comment_google-bert/bert-base-uncased,0.1086,0.1427,-0.0083,0.2256,False
age_comment_intfloat/e5-small-v2,question_cah_age_comment_google/bigbird-roberta-base,0.139,0.0014,0.0221,0.2559,True
age_comment_intfloat/e5-small-v2,question_cah_age_comment_intfloat/e5-small-v2,-0.0228,1.0,-0.1397,0.0941,False
age_comment_intfloat/e5-small-v2,question_cah_age_comment_qwen3-embedding:8b,-0.0868,0.7798,-0.2037,0.0301,False
age_comment_intfloat/e5-small-v2,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0052,1.0,-0.1221,0.1118,False
age_comment_intfloat/e5-small-v2,question_cah_comment_allenai/longformer-base-4096,0.2064,0.0,0.0895,0.3233,True
age_comment_intfloat/e5-small-v2,question_cah_comment_google-bert/bert-base-uncased,0.1119,0.0966,-0.005,0.2288,False
age_comment_intfloat/e5-small-v2,question_cah_comment_google/bigbird-roberta-base,0.1528,0.0001,0.0359,0.2697,True
age_comment_intfloat/e5-small-v2,question_cah_comment_intfloat/e5-small-v2,-0.0267,1.0,-0.1437,0.0902,False
age_comment_intfloat/e5-small-v2,question_cah_comment_qwen3-embedding:8b,-0.059,1.0,-0.1759,0.0579,False
age_comment_intfloat/e5-small-v2,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0082,1.0,-0.1251,0.1088,False
age_comment_intfloat/e5-small-v2,question_comment_allenai/longformer-base-4096,0.172,0.0,0.0551,0.2889,True
age_comment_intfloat/e5-small-v2,question_comment_google-bert/bert-base-uncased,0.1286,0.0086,0.0117,0.2455,True
age_comment_intfloat/e5-small-v2,question_comment_google/bigbird-roberta-base,0.1099,0.1226,-0.007,0.2269,False
age_comment_intfloat/e5-small-v2,question_comment_intfloat/e5-small-v2,-0.0505,1.0,-0.1674,0.0664,False
age_comment_intfloat/e5-small-v2,question_comment_qwen3-embedding:8b,0.0187,1.0,-0.0982,0.1357,False
age_comment_intfloat/e5-small-v2,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.064,0.9997,-0.1809,0.0529,False
age_comment_intfloat/e5-small-v2,question_institution_age_comment_allenai/longformer-base-4096,0.1983,0.0,0.0814,0.3152,True
age_comment_intfloat/e5-small-v2,question_institution_age_comment_google-bert/bert-base-uncased,0.0871,0.7708,-0.0298,0.204,False
age_comment_intfloat/e5-small-v2,question_institution_age_comment_google/bigbird-roberta-base,0.1537,0.0001,0.0367,0.2706,True
age_comment_intfloat/e5-small-v2,question_institution_age_comment_intfloat/e5-small-v2,0.0987,0.3827,-0.0182,0.2156,False
age_comment_intfloat/e5-small-v2,question_institution_age_comment_qwen3-embedding:8b,0.1118,0.0979,-0.0051,0.2287,False
age_comment_intfloat/e5-small-v2,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0153,1.0,-0.1016,0.1322,False
age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_allenai/longformer-base-4096,0.2015,0.0,0.0846,0.3184,True
age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_google-bert/bert-base-uncased,0.0148,1.0,-0.1021,0.1317,False
age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_google/bigbird-roberta-base,0.1313,0.0054,0.0144,0.2482,True
age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_intfloat/e5-small-v2,0.0385,1.0,-0.0785,0.1554,False
age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_qwen3-embedding:8b,0.0863,0.7928,-0.0306,0.2032,False
age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0088,1.0,-0.1257,0.1081,False
age_comment_intfloat/e5-small-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.2118,0.0,0.0948,0.3287,True
age_comment_intfloat/e5-small-v2,question_institution_cah_comment_google-bert/bert-base-uncased,0.0247,1.0,-0.0922,0.1416,False
age_comment_intfloat/e5-small-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.153,0.0001,0.0361,0.27,True
age_comment_intfloat/e5-small-v2,question_institution_cah_comment_intfloat/e5-small-v2,-0.0064,1.0,-0.1233,0.1105,False
